Reg,Weight,Module,Regulator,TargetGene
YBR141W-A_YDL184C,-0.151282209672175,L5,YBR141W-A,YDL184C
YBR141W-A_snR40,0.125133471816236,L5,YBR141W-A,snR40
YBR141W-A_snR67,0.148528176780921,L5,YBR141W-A,snR67
YBR141W-A_YOR302W,0.148551365240262,L5,YBR141W-A,YOR302W
YBR141W-A_snR59,-0.106419192345761,L5,YBR141W-A,snR59
YBR141W-A_snR39B,0.171500098918554,L5,YBR141W-A,snR39B
YBR141W-A_snR79,0.139856212130999,L5,YBR141W-A,snR79
YBR141W-A_YLR154W-F,0.159125185949247,L5,YBR141W-A,YLR154W-F
YER053C-A_snR77,0.116757727006326,L5,YER053C-A,snR77
YER053C-A_YDL184C,0.103904293653377,L5,YER053C-A,YDL184C
YER053C-A_YMR272W-A,0.124467219939062,L5,YER053C-A,YMR272W-A
snR39_snR18,0.132883970950502,L5,snR39,snR18
snR39_snR40,0.142284333452546,L5,snR39,snR40
snR39_YHL015W-A,0.18246561866515,L5,snR39,YHL015W-A
YHL015W-A_YBL071C-B,0.124799738897783,L5,YHL015W-A,YBL071C-B
YHL015W-A_snR77,-0.140638044146326,L5,YHL015W-A,snR77
YHL015W-A_snR18,0.130516405978717,L5,YHL015W-A,snR18
YHL015W-A_snR40,0.166050905667106,L5,YHL015W-A,snR40
YHL015W-A_snR39,0.184657145065493,L5,YHL015W-A,snR39
snR39B_YBR141W-A,0.165949831942315,L5,snR39B,YBR141W-A
YLR154W-F_YKL156C-A,0.120469436969208,L5,YLR154W-F,YKL156C-A
YEL032C-A_tV(AAC)O,0.104466074618954,L6,YEL032C-A,tV(AAC)O
YEL032C-A_YMR272W-A,0.110607824223039,L6,YEL032C-A,YMR272W-A
YBL071C-B_snR40,0.119407685666071,L6,YBL071C-B,snR40
YBL071C-B_YHL015W-A,0.137058439775058,L6,YBL071C-B,YHL015W-A
snR77_YDL184C,0.114474175643141,L6,snR77,YDL184C
snR77_YMR272W-A,0.134574651107334,L6,snR77,YMR272W-A
snR77_YER053C-A,0.1350169642395,L6,snR77,YER053C-A
YDL232W_YEL008C-A,0.139434194933342,L6,YDL232W,YEL008C-A
YDL232W_YKL156C-A,0.161460765929639,L6,YDL232W,YKL156C-A
YDL232W_YJR151W-A,0.24827666543069,L6,YDL232W,YJR151W-A
YDL232W_YBR141W-A,0.166600518153565,L6,YDL232W,YBR141W-A
YDL232W_YLR154W-F,0.1368281402168,L6,YDL232W,YLR154W-F
snR18_tV(AAC)O,0.10480138310271,L6,snR18,tV(AAC)O
snR18_snR40,0.122821104987265,L6,snR18,snR40
snR18_snR39,0.121475067578425,L6,snR18,snR39
snR18_YHL015W-A,0.127218115554324,L6,snR18,YHL015W-A
snR87_YBR141W-A,0.130602335910319,L6,snR87,YBR141W-A
YKL156C-A_YDL232W,0.159402271433308,L6,YKL156C-A,YDL232W
YKL156C-A_YJR151W-A,0.180563838867608,L6,YKL156C-A,YJR151W-A
tV(AAC)O_YEL032C-A,0.101383785701403,L6,tV(AAC)O,YEL032C-A
tV(AAC)O_snR18,0.106894574462467,L6,tV(AAC)O,snR18
tV(AAC)O_snR40,0.125329120956664,L6,tV(AAC)O,snR40
tV(AAC)O_YJR151W-A,-0.195203867766829,L6,tV(AAC)O,YJR151W-A
YDL184C_snR77,0.108867687815951,L6,YDL184C,snR77
snR40_YBL071C-B,0.118231514707736,L6,snR40,YBL071C-B
snR40_snR18,0.117792189028222,L6,snR40,snR18
snR40_tV(AAC)O,0.121330470161963,L6,snR40,tV(AAC)O
snR40_snR39,0.145081567741661,L6,snR40,snR39
snR40_YHL015W-A,0.183757595295375,L6,snR40,YHL015W-A
YMR272W-A_YEL032C-A,0.114607899696287,L6,YMR272W-A,YEL032C-A
YMR272W-A_snR77,0.133564324607669,L6,YMR272W-A,snR77
YMR272W-A_YER053C-A,0.126597631586542,L6,YMR272W-A,YER053C-A
YJR151W-A_YDL232W,0.216716515215139,L6,YJR151W-A,YDL232W
YJR151W-A_YEL008C-A,0.131063503350396,L6,YJR151W-A,YEL008C-A
YJR151W-A_YPR160W-A,0.110262380514899,L6,YJR151W-A,YPR160W-A
YJR151W-A_YKL156C-A,0.160491187056036,L6,YJR151W-A,YKL156C-A
YJR151W-A_tV(AAC)O,-0.184423043834085,L6,YJR151W-A,tV(AAC)O
YJR151W-A_YBR141W-A,0.135975576278626,L6,YJR151W-A,YBR141W-A
YJR151W-A_snR39B,0.115318255428577,L6,YJR151W-A,snR39B
YJR151W-A_snR79,0.172800436917899,L6,YJR151W-A,snR79
YJR151W-A_YLR154W-F,0.116521515995908,L6,YJR151W-A,YLR154W-F
YBR141W-A_snR77,-0.104577863761008,L6,YBR141W-A,snR77
YBR141W-A_YDL232W,0.189464041204595,L6,YBR141W-A,YDL232W
YBR141W-A_snR87,0.128559985562372,L6,YBR141W-A,snR87
